EmployeeID,Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsBeforeCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,DailyRateGroups,HourlyRateGroups,MonthlyIncomeGroups,MonthlyRateGroups,TotalWorkingYearsGroups,YearsAtCompanyGroups,AgeGroups,YearsBeforeCompanyGroups
1198,45,No,Travel_Rarely,1339,Research & Development,7,Bachelor,Life Sciences,1,86,2,Male,59,3,Mid-Level,Research Scientist,1,Divorced,9724,18787,2,Y,No,17,3,3,80,1,25,2,3,1,24,0,0,0,M - 1300 => 1400,E - 50 => 60,I - 9000 => 10000,R - 18000 => 19000,G - 21 => 25 Years,A - 0 => 1 Year,E - 41 => 50 Years,B - 2 => 3 Years
1199,35,No,Travel_Frequently,664,Research & Development,1,Bachelor,Medical,1,88,2,Male,79,3,Entry Level,Research Scientist,1,Married,2194,5868,4,Y,No,13,3,4,80,1,5,2,2,3,2,2,1,2,F - 600 => 700,G - 70 => 80,B - 2000 => 3000,E - 5000 => 6000,C - 4 => 5 Years,B - 2 => 3 Years,D - 31 => 40 Years,B - 2 => 3 Years
1200,36,Yes,Travel_Rarely,318,Research & Development,9,Bachelor,Medical,1,90,4,Male,79,2,Entry Level,Research Scientist,3,Married,3388,21777,0,Y,Yes,17,3,1,80,1,2,0,2,1,1,0,0,0,C - 300 => 400,G - 70 => 80,C - 3000 => 4000,U - 21000 => 22000,B - 2 => 3 Years,A - 0 => 1 Year,D - 31 => 40 Years,B - 2 => 3 Years
1201,59,No,Travel_Frequently,1225,Sales,1,Below College ,Life Sciences,1,91,1,Female,57,2,Junior,Sales Executive,3,Single,5473,24668,7,Y,No,11,3,4,80,0,20,2,2,4,16,3,1,3,L - 1200 => 1300,E - 50 => 60,E - 5000 => 6000,X - 24000 => 25000,F - 16 => 20 Years,C - 4 => 5 Years,F - 51 => 60 Years,B - 2 => 3 Years
1202,29,No,Travel_Rarely,1328,Research & Development,2,Bachelor,Life Sciences,1,94,3,Male,76,3,Entry Level,Research Scientist,2,Married,2703,4956,0,Y,No,23,4,4,80,1,6,3,3,5,1,4,0,4,M - 1300 => 1400,G - 70 => 80,B - 2000 => 3000,D - 4000 => 5000,D - 6 => 10 Years,C - 4 => 5 Years,C - 26 => 30 Years,B - 2 => 3 Years
1203,31,No,Travel_Rarely,1082,Research & Development,1,Master,Medical,1,95,3,Male,87,3,Entry Level,Research Scientist,2,Single,2501,18775,1,Y,No,17,3,2,80,0,1,4,3,1,0,1,1,0,J - 1000 => 1100,H - 80 => 90,B - 2000 => 3000,R - 18000 => 19000,A - 0 => 1 Year,A - 0 => 1 Year,D - 31 => 40 Years,B - 2 => 3 Years
1204,32,No,Travel_Rarely,548,Research & Development,1,Bachelor,Life Sciences,1,96,2,Male,66,3,Junior,Research Scientist,2,Married,6220,7346,1,Y,No,17,3,2,80,2,10,3,3,10,0,4,0,9,E - 500 => 600,F - 60 => 70,F - 6000 => 7000,G - 7000 => 8000,D - 6 => 10 Years,D - 6 => 10 Years,D - 31 => 40 Years,B - 2 => 3 Years
1205,36,No,Travel_Rarely,132,Research & Development,6,Bachelor,Life Sciences,1,97,2,Female,55,4,Entry Level,Laboratory Technician,4,Married,3038,22002,3,Y,No,12,3,2,80,0,5,3,3,1,4,0,0,0,A - 100 => 200,E - 50 => 60,C - 3000 => 4000,V - 22000 => 23000,C - 4 => 5 Years,A - 0 => 1 Year,D - 31 => 40 Years,B - 2 => 3 Years
1206,31,No,Travel_Rarely,746,Research & Development,8,Master,Life Sciences,1,98,3,Female,61,3,Junior,Manufacturing Director,4,Single,4424,20682,1,Y,No,23,4,4,80,0,11,2,3,11,0,7,1,8,G - 700 => 800,F - 60 => 70,D - 4000 => 5000,T - 20000 => 21000,E - 11 => 15 Years,E - 11 => 15 Years,D - 31 => 40 Years,B - 2 => 3 Years
1207,35,No,Travel_Rarely,776,Sales,1,Master,Marketing,1,100,3,Male,32,2,Junior,Sales Executive,1,Single,4312,23016,0,Y,No,14,3,2,80,0,16,2,3,15,1,13,2,8,G - 700 => 800,C - 30 => 40,D - 4000 => 5000,W - 23000 => 24000,F - 16 => 20 Years,E - 11 => 15 Years,D - 31 => 40 Years,B - 2 => 3 Years
1208,45,No,Travel_Rarely,193,Research & Development,6,Master,Other,1,101,4,Male,52,3,Mid-Level,Research Director,1,Married,13245,15067,4,Y,Yes,14,3,2,80,0,17,3,4,0,17,0,0,0,A - 100 => 200,E - 50 => 60,M - 13000 => 14000,O - 15000 => 16000,F - 16 => 20 Years,A - 0 => 1 Year,E - 41 => 50 Years,B - 2 => 3 Years
1209,37,No,Travel_Rarely,397,Research & Development,7,Master,Medical,1,102,1,Male,30,3,Mid-Level,Research Director,3,Single,13664,25258,4,Y,No,13,3,1,80,0,16,3,4,5,11,2,0,2,C - 300 => 400,B - 20 => 30,M - 13000 => 14000,Y - 25000 => 26000,F - 16 => 20 Years,C - 4 => 5 Years,D - 31 => 40 Years,B - 2 => 3 Years
1210,46,No,Travel_Rarely,945,Human Resources,5,College,Medical,1,103,2,Male,80,3,Junior,Human Resources,2,Divorced,5021,10425,8,Y,Yes,22,4,4,80,1,16,2,3,4,12,2,0,2,I - 900 => 1000,G - 70 => 80,E - 5000 => 6000,J - 10000 => 11000,F - 16 => 20 Years,C - 4 => 5 Years,E - 41 => 50 Years,B - 2 => 3 Years
1211,30,No,Travel_Rarely,852,Research & Development,1,Below College ,Life Sciences,1,104,4,Male,55,2,Junior,Laboratory Technician,4,Married,5126,15998,1,Y,Yes,12,3,3,80,2,10,1,2,10,0,8,3,0,H - 800 => 900,E - 50 => 60,E - 5000 => 6000,O - 15000 => 16000,D - 6 => 10 Years,D - 6 => 10 Years,C - 26 => 30 Years,B - 2 => 3 Years
1212,35,No,Travel_Rarely,1214,Research & Development,1,Bachelor,Medical,1,105,2,Male,30,2,Entry Level,Research Scientist,3,Single,2859,26278,1,Y,No,18,3,1,80,0,6,3,3,6,0,4,0,4,L - 1200 => 1300,B - 20 => 30,B - 2000 => 3000,Z - 26000 => 27000,D - 6 => 10 Years,D - 6 => 10 Years,D - 31 => 40 Years,B - 2 => 3 Years
1213,55,No,Travel_Rarely,111,Sales,1,College,Life Sciences,1,106,1,Male,70,3,Mid-Level,Sales Executive,4,Married,10239,18092,3,Y,No,14,3,4,80,1,24,4,3,1,23,0,1,0,A - 100 => 200,F - 60 => 70,J - 10000 => 11000,R - 18000 => 19000,G - 21 => 25 Years,A - 0 => 1 Year,F - 51 => 60 Years,B - 2 => 3 Years
1214,38,No,Non-Travel,573,Research & Development,6,Bachelor,Medical,1,107,2,Female,79,1,Junior,Research Scientist,4,Divorced,5329,15717,7,Y,Yes,12,3,4,80,3,17,3,3,13,4,11,1,9,E - 500 => 600,G - 70 => 80,E - 5000 => 6000,O - 15000 => 16000,F - 16 => 20 Years,E - 11 => 15 Years,D - 31 => 40 Years,B - 2 => 3 Years
1215,34,No,Travel_Rarely,1153,Research & Development,1,College,Medical,1,110,1,Male,94,3,Junior,Manufacturing Director,2,Married,4325,17736,1,Y,No,15,3,3,80,0,5,2,3,5,0,2,1,3,K - 1100 => 1200,I - 90 => 100,D - 4000 => 5000,Q - 17000 => 18000,C - 4 => 5 Years,C - 4 => 5 Years,D - 31 => 40 Years,B - 2 => 3 Years
1216,56,No,Travel_Rarely,1400,Research & Development,7,Bachelor,Life Sciences,1,112,4,Male,49,1,Mid-Level,Manufacturing Director,4,Single,7260,21698,4,Y,No,11,3,1,80,0,37,3,2,6,31,4,0,2,M - 1300 => 1400,D - 40 => 50,G - 7000 => 8000,U - 21000 => 22000,J - 36 => 40 Years,D - 6 => 10 Years,F - 51 => 60 Years,B - 2 => 3 Years
1217,23,No,Travel_Rarely,541,Sales,2,Below College ,Technical Degree,1,113,3,Male,62,3,Entry Level,Sales Representative,1,Divorced,2322,9518,3,Y,No,13,3,3,80,1,3,3,3,0,3,0,0,0,E - 500 => 600,F - 60 => 70,B - 2000 => 3000,I - 9000 => 10000,B - 2 => 3 Years,A - 0 => 1 Year,B - 22 => 25 Years,B - 2 => 3 Years
1218,51,No,Travel_Rarely,432,Research & Development,9,Master,Life Sciences,1,116,4,Male,96,3,Entry Level,Laboratory Technician,4,Married,2075,18725,3,Y,No,23,4,2,80,2,10,4,3,4,6,2,0,3,D - 400 => 500,I - 90 => 100,B - 2000 => 3000,R - 18000 => 19000,D - 6 => 10 Years,C - 4 => 5 Years,F - 51 => 60 Years,B - 2 => 3 Years
1219,30,No,Travel_Rarely,288,Research & Development,2,Bachelor,Life Sciences,1,117,3,Male,99,2,Junior,Healthcare Representative,4,Married,4152,15830,1,Y,No,19,3,1,80,3,11,3,3,11,0,10,10,8,B - 200 => 300,I - 90 => 100,D - 4000 => 5000,O - 15000 => 16000,E - 11 => 15 Years,E - 11 => 15 Years,C - 26 => 30 Years,B - 2 => 3 Years
1220,46,Yes,Travel_Rarely,669,Sales,9,College,Medical,1,118,3,Male,64,2,Mid-Level,Sales Executive,4,Single,9619,13596,1,Y,No,16,3,4,80,0,9,3,3,9,0,8,4,7,F - 600 => 700,F - 60 => 70,I - 9000 => 10000,M - 13000 => 14000,D - 6 => 10 Years,D - 6 => 10 Years,E - 41 => 50 Years,B - 2 => 3 Years
1221,40,No,Travel_Frequently,530,Research & Development,1,Master,Life Sciences,1,119,3,Male,78,2,Senior,Healthcare Representative,2,Married,13503,14115,1,Y,No,22,4,4,80,1,22,3,2,22,0,3,11,11,E - 500 => 600,G - 70 => 80,M - 13000 => 14000,N - 14000 => 15000,G - 21 => 25 Years,G - 21 => 25 Years,D - 31 => 40 Years,B - 2 => 3 Years
1222,51,No,Travel_Rarely,632,Sales,21,Master,Marketing,1,120,3,Male,71,3,Junior,Sales Executive,4,Single,5441,8423,0,Y,Yes,22,4,4,80,0,11,2,1,10,1,7,1,0,F - 600 => 700,G - 70 => 80,E - 5000 => 6000,H - 8000 => 9000,E - 11 => 15 Years,D - 6 => 10 Years,F - 51 => 60 Years,B - 2 => 3 Years
1223,30,No,Travel_Rarely,1334,Sales,4,College,Medical,1,121,3,Female,63,2,Junior,Sales Executive,2,Divorced,5209,19760,1,Y,Yes,12,3,2,80,3,11,4,2,11,0,8,2,7,M - 1300 => 1400,F - 60 => 70,E - 5000 => 6000,S - 19000 => 20000,E - 11 => 15 Years,E - 11 => 15 Years,C - 26 => 30 Years,B - 2 => 3 Years
1224,46,No,Travel_Frequently,638,Research & Development,1,Bachelor,Medical,1,124,3,Male,40,2,Mid-Level,Healthcare Representative,1,Married,10673,3142,2,Y,Yes,13,3,3,80,1,21,5,2,10,11,9,9,5,F - 600 => 700,C - 30 => 40,J - 10000 => 11000,C - 3000 => 4000,G - 21 => 25 Years,D - 6 => 10 Years,E - 41 => 50 Years,B - 2 => 3 Years
1225,32,No,Travel_Rarely,1093,Sales,6,Master,Medical,1,125,2,Male,87,3,Junior,Sales Executive,3,Single,5010,24301,1,Y,No,16,3,1,80,0,12,0,3,11,1,8,5,7,J - 1000 => 1100,H - 80 => 90,E - 5000 => 6000,X - 24000 => 25000,E - 11 => 15 Years,E - 11 => 15 Years,D - 31 => 40 Years,B - 2 => 3 Years
1226,54,No,Travel_Rarely,1217,Research & Development,2,Master,Technical Degree,1,126,1,Female,60,3,Mid-Level,Research Director,3,Married,13549,24001,9,Y,No,12,3,1,80,1,16,5,1,4,12,3,0,3,L - 1200 => 1300,E - 50 => 60,M - 13000 => 14000,X - 24000 => 25000,F - 16 => 20 Years,C - 4 => 5 Years,F - 51 => 60 Years,B - 2 => 3 Years
1227,24,No,Travel_Rarely,1353,Sales,3,College,Other,1,128,1,Female,33,3,Junior,Sales Executive,3,Married,4999,17519,0,Y,No,21,4,1,80,1,4,2,2,3,1,2,0,2,M - 1300 => 1400,C - 30 => 40,D - 4000 => 5000,Q - 17000 => 18000,C - 4 => 5 Years,B - 2 => 3 Years,B - 22 => 25 Years,B - 2 => 3 Years
1228,28,No,Non-Travel,120,Sales,4,Bachelor,Medical,1,129,2,Male,43,3,Junior,Sales Executive,3,Married,4221,8863,1,Y,No,15,3,2,80,0,5,3,4,5,0,4,0,4,A - 100 => 200,D - 40 => 50,D - 4000 => 5000,H - 8000 => 9000,C - 4 => 5 Years,C - 4 => 5 Years,C - 26 => 30 Years,B - 2 => 3 Years
1229,58,No,Travel_Rarely,682,Sales,10,Master,Medical,1,131,4,Male,37,3,Senior,Sales Executive,3,Single,13872,24409,0,Y,No,13,3,3,80,0,38,1,2,37,1,10,1,8,F - 600 => 700,C - 30 => 40,M - 13000 => 14000,X - 24000 => 25000,J - 36 => 40 Years,J - 36 => 40 Years,F - 51 => 60 Years,B - 2 => 3 Years
1230,44,No,Non-Travel,489,Research & Development,23,Bachelor,Medical,1,132,2,Male,67,3,Junior,Laboratory Technician,2,Married,2042,25043,4,Y,No,12,3,3,80,1,17,3,4,3,14,2,1,2,D - 400 => 500,F - 60 => 70,B - 2000 => 3000,Y - 25000 => 26000,F - 16 => 20 Years,B - 2 => 3 Years,E - 41 => 50 Years,B - 2 => 3 Years
1231,37,Yes,Travel_Rarely,807,Human Resources,6,Master,Human Resources,1,133,3,Male,63,3,Entry Level,Human Resources,1,Divorced,2073,23648,4,Y,Yes,22,4,4,80,0,7,3,3,3,4,2,0,2,H - 800 => 900,F - 60 => 70,B - 2000 => 3000,W - 23000 => 24000,D - 6 => 10 Years,B - 2 => 3 Years,D - 31 => 40 Years,B - 2 => 3 Years
1232,32,No,Travel_Rarely,827,Research & Development,1,Below College ,Life Sciences,1,134,4,Male,71,3,Entry Level,Research Scientist,1,Single,2956,15178,1,Y,No,13,3,4,80,0,1,2,3,1,0,0,0,0,H - 800 => 900,G - 70 => 80,B - 2000 => 3000,O - 15000 => 16000,A - 0 => 1 Year,A - 0 => 1 Year,D - 31 => 40 Years,B - 2 => 3 Years
1233,20,Yes,Travel_Frequently,871,Research & Development,6,Bachelor,Life Sciences,1,137,4,Female,66,2,Entry Level,Laboratory Technician,4,Single,2926,19783,1,Y,Yes,18,3,2,80,0,1,5,3,1,0,0,1,0,H - 800 => 900,F - 60 => 70,B - 2000 => 3000,S - 19000 => 20000,A - 0 => 1 Year,A - 0 => 1 Year,A - 18 => 21 Years,B - 2 => 3 Years
1234,34,No,Travel_Rarely,665,Research & Development,6,Master,Other,1,138,1,Female,41,3,Junior,Research Scientist,3,Single,4809,12482,1,Y,No,14,3,3,80,0,16,3,3,16,0,13,2,10,F - 600 => 700,D - 40 => 50,D - 4000 => 5000,L - 12000 => 13000,F - 16 => 20 Years,F - 16 => 20 Years,D - 31 => 40 Years,B - 2 => 3 Years
1235,37,No,Non-Travel,1040,Research & Development,2,College,Life Sciences,1,139,3,Male,100,2,Junior,Healthcare Representative,4,Divorced,5163,15850,5,Y,No,14,3,4,80,1,17,2,4,1,16,0,0,0,J - 1000 => 1100,I - 90 => 100,E - 5000 => 6000,O - 15000 => 16000,F - 16 => 20 Years,A - 0 => 1 Year,D - 31 => 40 Years,B - 2 => 3 Years
1236,59,No,Non-Travel,1420,Human Resources,2,Master,Human Resources,1,140,3,Female,32,2,Expert,Manager,4,Married,18844,21922,9,Y,No,21,4,4,80,1,30,3,3,3,27,2,2,2,N - 1400 => 1500,C - 30 => 40,R - 18000 => 19000,U - 21000 => 22000,H - 25 => 30 Years,B - 2 => 3 Years,F - 51 => 60 Years,B - 2 => 3 Years
1237,50,No,Travel_Frequently,1115,Research & Development,1,Bachelor,Life Sciences,1,141,1,Female,73,3,Expert,Research Director,2,Married,18172,9755,3,Y,Yes,19,3,1,80,0,28,1,2,8,20,3,0,7,K - 1100 => 1200,G - 70 => 80,R - 18000 => 19000,I - 9000 => 10000,H - 25 => 30 Years,D - 6 => 10 Years,E - 41 => 50 Years,B - 2 => 3 Years
1238,25,Yes,Travel_Rarely,240,Sales,5,Bachelor,Marketing,1,142,3,Male,46,2,Junior,Sales Executive,3,Single,5744,26959,1,Y,Yes,11,3,4,80,0,6,1,3,6,0,4,0,3,B - 200 => 300,D - 40 => 50,E - 5000 => 6000,Z - 26000 => 27000,D - 6 => 10 Years,D - 6 => 10 Years,B - 22 => 25 Years,B - 2 => 3 Years
1239,25,No,Travel_Rarely,1280,Research & Development,7,Below College ,Medical,1,143,4,Male,64,2,Entry Level,Research Scientist,4,Married,2889,26897,1,Y,No,11,3,3,80,2,2,2,3,2,0,2,2,1,L - 1200 => 1300,F - 60 => 70,B - 2000 => 3000,Z - 26000 => 27000,B - 2 => 3 Years,B - 2 => 3 Years,B - 22 => 25 Years,B - 2 => 3 Years
1240,22,No,Travel_Rarely,534,Research & Development,15,Bachelor,Medical,1,144,2,Female,59,3,Entry Level,Laboratory Technician,4,Single,2871,23785,1,Y,No,15,3,3,80,0,1,5,3,0,1,0,0,0,E - 500 => 600,E - 50 => 60,B - 2000 => 3000,W - 23000 => 24000,A - 0 => 1 Year,A - 0 => 1 Year,B - 22 => 25 Years,B - 2 => 3 Years
1241,51,No,Travel_Frequently,1456,Research & Development,1,Master,Medical,1,145,1,Female,30,2,Mid-Level,Healthcare Representative,1,Single,7484,25796,3,Y,No,20,4,3,80,0,23,1,2,13,10,12,12,8,N - 1400 => 1500,B - 20 => 30,G - 7000 => 8000,Y - 25000 => 26000,G - 21 => 25 Years,E - 11 => 15 Years,F - 51 => 60 Years,B - 2 => 3 Years
1242,34,Yes,Travel_Frequently,658,Research & Development,7,Bachelor,Life Sciences,1,147,1,Male,66,1,Junior,Laboratory Technician,3,Single,6074,22887,1,Y,Yes,24,4,4,80,0,9,3,3,9,0,7,0,6,F - 600 => 700,F - 60 => 70,F - 6000 => 7000,V - 22000 => 23000,D - 6 => 10 Years,D - 6 => 10 Years,D - 31 => 40 Years,B - 2 => 3 Years
1243,54,No,Non-Travel,142,Human Resources,26,Bachelor,Human Resources,1,148,4,Female,30,4,Senior,Manager,4,Single,17328,13871,2,Y,Yes,12,3,3,80,0,23,3,3,5,18,3,4,4,A - 100 => 200,B - 20 => 30,Q - 17000 => 18000,M - 13000 => 14000,G - 21 => 25 Years,C - 4 => 5 Years,F - 51 => 60 Years,B - 2 => 3 Years
1244,24,No,Travel_Rarely,1127,Research & Development,18,Below College ,Life Sciences,1,150,2,Male,52,3,Entry Level,Laboratory Technician,3,Married,2774,13257,0,Y,No,12,3,3,80,1,6,2,3,5,1,3,1,2,K - 1100 => 1200,E - 50 => 60,B - 2000 => 3000,M - 13000 => 14000,D - 6 => 10 Years,C - 4 => 5 Years,B - 22 => 25 Years,B - 2 => 3 Years
1245,34,No,Travel_Rarely,1031,Research & Development,6,Master,Life Sciences,1,151,3,Female,45,2,Junior,Research Scientist,2,Divorced,4505,15000,6,Y,No,15,3,3,80,1,12,3,3,1,11,0,0,0,J - 1000 => 1100,D - 40 => 50,D - 4000 => 5000,N - 14000 => 15000,E - 11 => 15 Years,A - 0 => 1 Year,D - 31 => 40 Years,B - 2 => 3 Years
1246,37,No,Travel_Rarely,1189,Sales,3,Bachelor,Life Sciences,1,152,3,Male,87,3,Mid-Level,Sales Executive,4,Single,7428,14506,2,Y,No,12,3,1,80,0,12,3,3,5,7,3,1,3,K - 1100 => 1200,H - 80 => 90,G - 7000 => 8000,N - 14000 => 15000,E - 11 => 15 Years,C - 4 => 5 Years,D - 31 => 40 Years,B - 2 => 3 Years
1247,34,No,Travel_Rarely,1354,Research & Development,5,Bachelor,Medical,1,153,3,Female,45,2,Mid-Level,Manager,1,Single,11631,5615,2,Y,No,12,3,4,80,0,14,6,3,11,3,10,5,8,M - 1300 => 1400,D - 40 => 50,K - 11000 => 12000,E - 5000 => 6000,E - 11 => 15 Years,E - 11 => 15 Years,D - 31 => 40 Years,B - 2 => 3 Years
1248,36,No,Travel_Frequently,1467,Sales,11,College,Technical Degree,1,154,2,Female,92,3,Mid-Level,Sales Executive,4,Married,9738,22952,0,Y,No,14,3,3,80,1,10,6,3,9,1,7,2,8,N - 1400 => 1500,I - 90 => 100,I - 9000 => 10000,V - 22000 => 23000,D - 6 => 10 Years,D - 6 => 10 Years,D - 31 => 40 Years,B - 2 => 3 Years
1249,36,No,Travel_Rarely,922,Research & Development,3,College,Life Sciences,1,155,1,Female,39,3,Entry Level,Laboratory Technician,4,Divorced,2835,2561,5,Y,No,22,4,1,80,1,7,2,3,1,6,0,0,0,I - 900 => 1000,C - 30 => 40,B - 2000 => 3000,B - 2000 => 3000,D - 6 => 10 Years,A - 0 => 1 Year,D - 31 => 40 Years,B - 2 => 3 Years
1250,43,No,Travel_Frequently,394,Sales,26,College,Life Sciences,1,158,3,Male,92,3,Senior,Manager,4,Married,16959,19494,1,Y,Yes,12,3,4,80,2,25,3,4,25,0,12,4,12,C - 300 => 400,I - 90 => 100,P - 16000 => 17000,S - 19000 => 20000,G - 21 => 25 Years,G - 21 => 25 Years,E - 41 => 50 Years,B - 2 => 3 Years
1251,30,No,Travel_Frequently,1312,Research & Development,23,Bachelor,Life Sciences,1,159,1,Male,96,1,Entry Level,Research Scientist,3,Divorced,2613,22310,1,Y,No,25,4,3,80,3,10,2,2,10,0,7,0,9,M - 1300 => 1400,I - 90 => 100,B - 2000 => 3000,V - 22000 => 23000,D - 6 => 10 Years,D - 6 => 10 Years,C - 26 => 30 Years,B - 2 => 3 Years
1252,33,No,Non-Travel,750,Sales,22,College,Marketing,1,160,3,Male,95,3,Junior,Sales Executive,2,Married,6146,15480,0,Y,No,13,3,1,80,1,8,2,4,7,1,7,0,7,G - 700 => 800,I - 90 => 100,F - 6000 => 7000,O - 15000 => 16000,D - 6 => 10 Years,D - 6 => 10 Years,D - 31 => 40 Years,B - 2 => 3 Years
1253,56,Yes,Travel_Rarely,441,Research & Development,14,Master,Life Sciences,1,161,2,Female,72,3,Entry Level,Research Scientist,2,Married,4963,4510,9,Y,Yes,18,3,1,80,3,7,2,3,5,2,4,4,3,D - 400 => 500,G - 70 => 80,D - 4000 => 5000,D - 4000 => 5000,D - 6 => 10 Years,C - 4 => 5 Years,F - 51 => 60 Years,B - 2 => 3 Years
1254,51,No,Travel_Rarely,684,Research & Development,6,Bachelor,Life Sciences,1,162,1,Male,51,3,Expert,Research Director,3,Single,19537,6462,7,Y,No,13,3,3,80,0,23,5,3,20,3,18,15,15,F - 600 => 700,E - 50 => 60,S - 19000 => 20000,F - 6000 => 7000,G - 21 => 25 Years,F - 16 => 20 Years,F - 51 => 60 Years,B - 2 => 3 Years
1255,31,Yes,Travel_Rarely,249,Sales,6,Master,Life Sciences,1,163,2,Male,76,1,Junior,Sales Executive,3,Married,6172,20739,4,Y,Yes,18,3,2,80,0,12,3,2,7,5,7,7,7,B - 200 => 300,G - 70 => 80,F - 6000 => 7000,T - 20000 => 21000,E - 11 => 15 Years,D - 6 => 10 Years,D - 31 => 40 Years,B - 2 => 3 Years
1256,26,No,Travel_Rarely,841,Research & Development,6,Bachelor,Other,1,164,3,Female,46,2,Entry Level,Research Scientist,2,Married,2368,23300,1,Y,No,19,3,3,80,0,5,3,2,5,0,4,4,3,H - 800 => 900,D - 40 => 50,B - 2000 => 3000,W - 23000 => 24000,C - 4 => 5 Years,C - 4 => 5 Years,C - 26 => 30 Years,B - 2 => 3 Years
1257,58,Yes,Travel_Rarely,147,Research & Development,23,Master,Medical,1,165,4,Female,94,3,Mid-Level,Healthcare Representative,4,Married,10312,3465,1,Y,No,12,3,4,80,1,40,3,2,40,0,10,15,6,A - 100 => 200,I - 90 => 100,J - 10000 => 11000,C - 3000 => 4000,J - 36 => 40 Years,J - 36 => 40 Years,F - 51 => 60 Years,B - 2 => 3 Years
1258,19,Yes,Travel_Rarely,528,Sales,22,Below College ,Marketing,1,167,4,Male,50,3,Entry Level,Sales Representative,3,Single,1675,26820,1,Y,Yes,19,3,4,80,0,0,2,2,0,0,0,0,0,E - 500 => 600,D - 40 => 50,A - 1000 => 2000,Z - 26000 => 27000,A - 0 => 1 Year,A - 0 => 1 Year,A - 18 => 21 Years,B - 2 => 3 Years
1259,22,No,Travel_Rarely,594,Research & Development,2,Below College ,Technical Degree,1,169,3,Male,100,3,Entry Level,Laboratory Technician,4,Married,2523,19299,0,Y,No,14,3,3,80,1,3,2,3,2,1,1,2,1,E - 500 => 600,I - 90 => 100,B - 2000 => 3000,S - 19000 => 20000,B - 2 => 3 Years,B - 2 => 3 Years,B - 22 => 25 Years,B - 2 => 3 Years
1260,49,No,Travel_Rarely,470,Research & Development,20,Master,Medical,1,170,3,Female,96,3,Junior,Manufacturing Director,1,Married,6567,5549,1,Y,No,14,3,3,80,0,16,2,2,15,1,11,5,11,D - 400 => 500,I - 90 => 100,F - 6000 => 7000,E - 5000 => 6000,F - 16 => 20 Years,E - 11 => 15 Years,E - 41 => 50 Years,B - 2 => 3 Years
1261,43,No,Travel_Frequently,957,Research & Development,28,Bachelor,Medical,1,171,2,Female,72,4,Entry Level,Research Scientist,3,Single,4739,16090,4,Y,No,12,3,4,80,0,18,2,3,3,15,2,1,2,I - 900 => 1000,G - 70 => 80,D - 4000 => 5000,P - 16000 => 17000,F - 16 => 20 Years,B - 2 => 3 Years,E - 41 => 50 Years,B - 2 => 3 Years
1262,50,No,Travel_Frequently,809,Sales,12,Bachelor,Marketing,1,174,3,Female,77,3,Mid-Level,Sales Executive,4,Single,9208,6645,4,Y,No,11,3,4,80,0,16,3,3,2,14,2,2,1,H - 800 => 900,G - 70 => 80,I - 9000 => 10000,F - 6000 => 7000,F - 16 => 20 Years,B - 2 => 3 Years,E - 41 => 50 Years,B - 2 => 3 Years
1263,31,Yes,Travel_Rarely,542,Sales,20,Bachelor,Life Sciences,1,175,2,Female,71,1,Junior,Sales Executive,3,Married,4559,24788,3,Y,Yes,11,3,3,80,1,4,2,3,2,2,2,2,2,E - 500 => 600,G - 70 => 80,D - 4000 => 5000,X - 24000 => 25000,C - 4 => 5 Years,B - 2 => 3 Years,D - 31 => 40 Years,B - 2 => 3 Years
1264,41,No,Travel_Rarely,802,Sales,9,Below College ,Life Sciences,1,176,3,Male,96,3,Mid-Level,Sales Executive,3,Divorced,8189,21196,3,Y,Yes,13,3,3,80,1,12,2,3,9,3,7,0,7,H - 800 => 900,I - 90 => 100,H - 8000 => 9000,U - 21000 => 22000,E - 11 => 15 Years,D - 6 => 10 Years,E - 41 => 50 Years,B - 2 => 3 Years
1265,26,No,Travel_Rarely,1355,Human Resources,25,Below College ,Life Sciences,1,177,3,Female,61,3,Entry Level,Human Resources,3,Married,2942,8916,1,Y,No,23,4,4,80,1,8,3,3,8,0,7,5,7,M - 1300 => 1400,F - 60 => 70,B - 2000 => 3000,H - 8000 => 9000,D - 6 => 10 Years,D - 6 => 10 Years,C - 26 => 30 Years,B - 2 => 3 Years
1266,36,No,Travel_Rarely,216,Research & Development,6,College,Medical,1,178,2,Male,84,3,Junior,Manufacturing Director,2,Divorced,4941,2819,6,Y,No,20,4,4,80,2,7,0,3,3,4,2,0,1,B - 200 => 300,H - 80 => 90,D - 4000 => 5000,B - 2000 => 3000,D - 6 => 10 Years,B - 2 => 3 Years,D - 31 => 40 Years,B - 2 => 3 Years
